insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (1, 12, 8, 2022, 4, 1, 15, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20976, 13, 1, 2021, 3, 2, 12, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20977, 17, 6, 2020, 1, 2, 14, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20978, 3, 9, 2020, 4, 1, 10, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20979, 3, 1, 2021, 2, 2, 8, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20980, 16, 12, 2024, 3, 1, 9, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20981, 21, 1, 2023, 2, 2, 18, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20982, 30, 6, 2024, 2, 2, 6, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20983, 21, 6, 2023, 3, 2, 18, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20984, 25, 1, 2019, 2, 1, 9, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20985, 23, 1, 2021, 1, 2, 20, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20986, 20, 11, 2023, 1, 1, 10, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20987, 25, 10, 2021, 4, 1, 6, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20988, 14, 9, 2019, 2, 1, 5, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20989, 30, 8, 2021, 4, 2, 2, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20990, 13, 5, 2020, 1, 1, 23, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20991, 19, 2, 2019, 4, 1, 17, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20992, 10, 6, 2021, 2, 2, 2, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20993, 9, 10, 2019, 1, 2, 10, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20994, 12, 1, 2020, 2, 2, 14, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20995, 25, 6, 2023, 2, 2, 8, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20996, 29, 10, 2019, 2, 1, 6, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20997, 30, 10, 2024, 1, 1, 22, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20998, 6, 8, 2022, 2, 1, 19, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (20999, 6, 5, 2022, 4, 2, 21, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21000, 28, 5, 2023, 4, 2, 18, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21001, 15, 7, 2020, 2, 1, 9, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21002, 24, 5, 2021, 1, 2, 11, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21003, 9, 9, 2019, 1, 1, 4, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21004, 30, 10, 2024, 3, 2, 1, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21005, 17, 9, 2021, 4, 1, 16, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21006, 13, 9, 2024, 2, 2, 21, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21007, 5, 11, 2022, 1, 1, 3, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21008, 22, 1, 2023, 3, 2, 1, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21009, 29, 9, 2023, 3, 1, 19, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21010, 7, 8, 2024, 1, 1, 22, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21011, 14, 3, 2022, 4, 1, 11, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21012, 20, 3, 2023, 3, 1, 4, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21013, 8, 11, 2022, 4, 2, 6, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21014, 23, 7, 2020, 3, 2, 2, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21015, 19, 5, 2019, 1, 1, 2, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21016, 24, 5, 2022, 4, 2, 19, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21017, 6, 9, 2024, 2, 2, 11, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21018, 19, 1, 2022, 4, 2, 17, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21019, 4, 4, 2021, 4, 2, 18, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21020, 25, 4, 2020, 4, 1, 14, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21021, 11, 11, 2019, 3, 1, 6, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21022, 19, 12, 2021, 4, 2, 18, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21023, 17, 6, 2021, 4, 2, 3, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21024, 28, 4, 2020, 1, 1, 4, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21025, 2, 4, 2023, 3, 1, 23, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21026, 11, 7, 2021, 1, 1, 5, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21027, 26, 5, 2022, 3, 2, 0, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21028, 4, 7, 2023, 1, 2, 4, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21029, 2, 12, 2024, 2, 2, 20, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21030, 23, 4, 2024, 1, 2, 5, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21031, 19, 9, 2024, 2, 1, 13, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21032, 28, 11, 2024, 3, 2, 6, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21033, 30, 2, 2020, 3, 1, 10, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21034, 29, 6, 2024, 1, 1, 1, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21035, 28, 1, 2020, 2, 1, 0, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21036, 22, 7, 2021, 3, 2, 13, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21037, 6, 8, 2021, 1, 2, 3, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21038, 8, 11, 2023, 4, 1, 6, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21039, 5, 10, 2019, 2, 2, 14, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21040, 22, 8, 2019, 4, 2, 10, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21041, 30, 4, 2019, 4, 2, 9, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21042, 8, 1, 2023, 4, 2, 6, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21043, 30, 5, 2023, 4, 1, 1, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21044, 19, 2, 2021, 3, 1, 18, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21045, 26, 7, 2024, 2, 2, 14, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21046, 14, 7, 2021, 3, 1, 10, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21047, 9, 10, 2023, 4, 1, 20, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21048, 27, 12, 2020, 3, 2, 15, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21049, 10, 6, 2023, 3, 1, 20, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21050, 20, 7, 2021, 2, 1, 16, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21051, 8, 4, 2023, 1, 2, 8, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21052, 11, 5, 2023, 2, 1, 10, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21053, 31, 6, 2022, 3, 2, 6, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21054, 13, 6, 2019, 4, 2, 9, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21055, 14, 9, 2024, 2, 1, 2, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21056, 10, 7, 2019, 1, 1, 2, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21057, 17, 4, 2022, 1, 2, 4, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21058, 26, 6, 2020, 1, 2, 13, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21059, 27, 4, 2019, 2, 2, 3, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21060, 28, 5, 2019, 2, 1, 6, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21061, 15, 2, 2023, 1, 1, 6, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21062, 18, 7, 2020, 3, 1, 12, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21063, 27, 3, 2021, 1, 2, 11, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21064, 25, 7, 2024, 2, 1, 14, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21065, 27, 10, 2020, 3, 1, 17, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21066, 24, 12, 2024, 4, 1, 2, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21067, 1, 1, 2022, 3, 1, 20, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21068, 9, 10, 2019, 2, 2, 13, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21069, 16, 10, 2020, 2, 2, 6, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21070, 18, 7, 2019, 1, 1, 23, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21071, 3, 5, 2020, 3, 2, 4, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21072, 7, 12, 2024, 3, 1, 12, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21073, 14, 3, 2023, 2, 1, 19, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21074, 23, 8, 2022, 3, 1, 9, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21075, 16, 10, 2024, 2, 2, 3, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21076, 23, 9, 2023, 4, 1, 21, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21077, 27, 5, 2022, 4, 2, 11, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21078, 16, 1, 2020, 2, 2, 7, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21079, 22, 4, 2024, 4, 2, 9, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21080, 19, 11, 2024, 2, 2, 11, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21081, 24, 4, 2024, 4, 2, 21, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21082, 12, 8, 2021, 3, 1, 15, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21083, 16, 10, 2022, 2, 1, 1, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21084, 7, 5, 2024, 4, 1, 18, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21085, 17, 11, 2019, 2, 1, 17, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21086, 19, 12, 2022, 4, 2, 14, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21087, 2, 4, 2020, 4, 1, 1, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21088, 21, 5, 2023, 2, 1, 5, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21089, 22, 1, 2022, 1, 1, 14, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21090, 23, 7, 2020, 2, 1, 12, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21091, 6, 8, 2022, 2, 1, 13, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21092, 20, 3, 2019, 3, 2, 21, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21093, 17, 6, 2021, 1, 1, 7, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21094, 23, 9, 2024, 4, 1, 5, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21095, 26, 5, 2023, 2, 2, 5, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21096, 12, 1, 2023, 3, 1, 10, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21097, 15, 11, 2020, 4, 2, 8, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21098, 14, 6, 2020, 2, 2, 14, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21099, 7, 4, 2020, 4, 1, 19, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21100, 3, 12, 2023, 3, 2, 4, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21101, 15, 10, 2024, 2, 1, 14, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21102, 6, 11, 2024, 1, 2, 22, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21103, 25, 5, 2024, 1, 1, 0, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21104, 21, 5, 2024, 2, 2, 6, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21105, 31, 2, 2022, 3, 2, 14, 46);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21106, 13, 7, 2022, 1, 1, 3, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21107, 31, 1, 2020, 4, 2, 11, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21108, 28, 8, 2023, 3, 2, 4, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21109, 4, 5, 2022, 2, 2, 6, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21110, 31, 2, 2019, 2, 2, 4, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21111, 10, 11, 2019, 3, 1, 23, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21112, 15, 10, 2020, 3, 1, 6, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21113, 3, 12, 2024, 1, 2, 10, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21114, 27, 1, 2021, 1, 1, 15, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21115, 31, 1, 2022, 3, 2, 14, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21116, 27, 9, 2020, 1, 1, 21, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21117, 29, 11, 2024, 2, 2, 20, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21118, 3, 6, 2023, 1, 1, 17, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21119, 11, 5, 2021, 4, 2, 17, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21120, 12, 5, 2020, 2, 2, 21, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21121, 12, 7, 2020, 2, 2, 10, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21122, 9, 4, 2021, 2, 1, 3, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21123, 11, 2, 2020, 2, 1, 22, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21124, 22, 2, 2023, 3, 1, 2, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21125, 3, 10, 2019, 2, 2, 18, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21126, 13, 8, 2024, 1, 2, 18, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (21127, 8, 1, 2021, 4, 1, 0, 56);
